"acc","accuracy","audio_file","average_response_time","avg_rt","background","block_size","canvas_backend","clock_backend","color_backend","condition","correct","correct_experiment_intro","correct_experiment_intro2","correct_new_1_keyboard_response","correct_new_2_keyboard_response","correct_new_2_sketchpad","correct_new_3_keyboard_response","correct_new_3_sketchpad","correct_new_4_keyboard_response","correct_new_4_sketchpad","correct_new_5_keyboard_response","correct_new_5_sketchpad","correct_new_6_keyboard_response","correct_new_6_sketchpad","correct_new_7_keyboard_response","correct_new_7_sketchpad","correct_new_8_keyboard_response","correct_new_keyboard_response","correct_new_mouse_response","correct_welcome","count_audio_file_offset","count_audio_file_onset_log","count_definitions","count_experiment","count_experiment_intro","count_experiment_intro2","count_image_delay","count_image_nosub","count_image_sub","count_increment_roundCounter","count_instruction","count_instructions","count_log_instruction","count_new_1_inline_script","count_new_1_keyboard_response","count_new_1_sketchpad","count_new_2_keyboard_response","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_keyboard_response","count_new_4_sketchpad","count_new_5_keyboard_response","count_new_5_sketchpad","count_new_6_keyboard_response","count_new_6_sketchpad","count_new_7_keyboard_response","count_new_7_sketchpad","count_new_8_keyboard_response","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_mouse_response","count_new_pygaze_init","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_sentence_audio","count_subject_onset_log","count_trial_loop","count_trial_sequence","count_welcome","csv_filepath","csv_id","cursor_roi","cursor_x","cursor_y","datetime","delay_image_delay","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","id","image_nosub","image_sub","keyboard_backend","live_row","live_row_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_screen","repeat_cycle","response","response_experiment_intro","response_experiment_intro2","response_instruction","response_new_1_keyboard_response","response_new_1_sketchpad","response_new_2_keyboard_response","response_new_2_sketchpad","response_new_3_keyboard_response","response_new_3_sketchpad","response_new_4_keyboard_response","response_new_4_sketchpad","response_new_5_keyboard_response","response_new_5_sketchpad","response_new_6_keyboard_response","response_new_6_sketchpad","response_new_7_keyboard_response","response_new_7_sketchpad","response_new_8_keyboard_response","response_new_keyboard_response","response_new_mouse_response","response_time","response_time_experiment_intro","response_time_experiment_intro2","response_time_instruction","response_time_new_1_keyboard_response","response_time_new_1_sketchpad","response_time_new_2_keyboard_response","response_time_new_2_sketchpad","response_time_new_3_keyboard_response","response_time_new_3_sketchpad","response_time_new_4_keyboard_response","response_time_new_4_sketchpad","response_time_new_5_keyboard_response","response_time_new_5_sketchpad","response_time_new_6_keyboard_response","response_time_new_6_sketchpad","response_time_new_7_keyboard_response","response_time_new_7_sketchpad","response_time_new_8_keyboard_response","response_time_new_keyboard_response","response_time_new_mouse_response","response_time_welcome","response_welcome","round","round_decimals","sampler_backend","sentence","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_position","time_audio_file_offset","time_audio_file_onset_log","time_definitions","time_experiment","time_experiment_intro","time_experiment_intro2","time_image_delay","time_image_nosub","time_image_sub","time_increment_roundCounter","time_instruction","time_instructions","time_log_instruction","time_new_1_inline_script","time_new_1_keyboard_response","time_new_1_sketchpad","time_new_2_keyboard_response","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_keyboard_response","time_new_4_sketchpad","time_new_5_keyboard_response","time_new_5_sketchpad","time_new_6_keyboard_response","time_new_6_sketchpad","time_new_7_keyboard_response","time_new_7_sketchpad","time_new_8_keyboard_response","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_mouse_response","time_new_pygaze_init","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_sentence_audio","time_subject_onset_log","time_trial_loop","time_trial_sequence","time_welcome","timeout","title","total_correct","total_response_time","total_responses","width"
"100","100","7_r.wav","2647","2647","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","22","22","0","0","0","0","NA","22","22","22","NA","0","NA","NA","22","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","22","NA","0","22","22","22","22","22","0","22","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","7","8_pos2_nosub.png","8_pos2_sub.png","psycho","22","22","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","3378.738799947314","2306.24910001643","1050.8953999960795","NA","3378.738799947314","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","23","2","psycho","The doctor will inject the child","1024","2","24000","-16","experiment","6","even","2","401844.56620004494","398576.76500000525","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","394553.4763999749","398576.66150003206","394328.356300015","NA","130728.6049000686","NA","NA","390948.65640008356","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","401863.9598999871","NA","8041.178900049999","394538.4560000384","390939.2637000419","390948.5698000062","398596.56640002504","398553.70839999523","174912.29890007526","394537.837699987","5422.742500086315","3000","SceneViewing","22","58234.45050022565","22","1920"
"100","100","11_r.wav","2607","2607","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","23","23","0","0","0","0","NA","23","23","23","NA","0","NA","NA","23","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","23","NA","0","23","23","23","23","23","0","23","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","11","12_pos2_nosub.png","12_pos2_sub.png","psycho","23","23","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1726.6264000209048","2306.24910001643","1050.8953999960795","NA","1726.6264000209048","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","24","2","psycho","The baby will ring the bell","1024","2","24000","-16","experiment","6","even","2","410094.8165000882","407851.6135000391","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","403828.3566000173","407851.55880008824","403608.20040002","NA","130728.6049000686","NA","NA","401880.73530001566","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","410114.0601000516","NA","8041.178900049999","403813.67529998533","401870.15059997793","401880.6286000181","407871.19039997924","407828.58179998584","174912.29890007526","403813.06160008535","5422.742500086315","3000","SceneViewing","23","59961.07690024655","23","1920"
"100","100","38_n.wav","2660","2660","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","24","24","0","0","0","0","NA","24","24","24","NA","0","NA","NA","24","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","24","NA","0","24","24","24","24","24","0","24","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","38","39_pos1_nosub.png","39_pos1_sub.png","psycho","24","24","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","3899.5569000253454","2306.24910001643","1050.8953999960795","NA","3899.5569000253454","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","25","2","psycho","The woman will carry the apron","1024","2","24000","-16","experiment","6","even","1","421314.69470006414","418263.234400074","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","414240.0859000627","418263.1836000364","414032.2508000536","NA","130728.6049000686","NA","NA","410131.75749999937","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","421333.87610001955","NA","8041.178900049999","414224.1398000624","410121.9555999851","410131.65740005206","418283.2111000316","418240.41430000216","174912.29890007526","414223.50910003297","5422.742500086315","3000","SceneViewing","24","63860.6338002719","24","1920"
"100","100","8_r.wav","2629","2629","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","25","25","0","0","0","0","NA","25","25","25","NA","0","NA","NA","25","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","25","NA","0","25","25","25","25","25","0","25","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","8","9_pos3_nosub.png","9_pos3_sub.png","psycho","25","25","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1865.7878000522032","2306.24910001643","1050.8953999960795","NA","1865.7878000522032","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","26","2","psycho","The woman will play the piano","1024","2","24000","-16","experiment","6","even","3","430554.82840002514","427431.25350004993","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","423407.9274000833","427431.20300001465","423216.24099998735","NA","130728.6049000686","NA","NA","421349.58959999494","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","430573.93459999","NA","8041.178900049999","423393.86700000614","421340.23980004713","421349.5122999884","427450.4651000025","427408.18540006876","174912.29890007526","423393.3109000791","5422.742500086315","3000","SceneViewing","25","65726.4216003241","25","1920"
"100","100","6_r.wav","2547","2547","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","26","26","0","0","0","0","NA","26","26","26","NA","0","NA","NA","26","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","26","NA","0","26","26","26","26","26","0","26","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","6","7_pos1_nosub.png","7_pos1_sub.png","psycho","26","26","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","515.7420000759885","2306.24910001643","1050.8953999960795","NA","515.7420000759885","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","27","2","psycho","The housewife will fry the mushrooms","1024","2","24000","-16","experiment","6","even","1","438814.6805000724","435332.6426000567","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","431309.3135000672","435332.57389999926","431120.07659999654","NA","130728.6049000686","NA","NA","430603.55040000286","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","438833.90820003115","NA","8041.178900049999","431295.6085000187","430593.85720000137","430603.4051000606","435351.98999999557","435309.4400999835","174912.29890007526","431295.0708999997","5422.742500086315","3000","SceneViewing","26","66242.16360040009","26","1920"
"100","100","4_r.wav","2487","2487","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","27","27","0","0","0","0","NA","27","27","27","NA","0","NA","NA","27","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","27","NA","0","27","27","27","27","27","0","27","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","4","5_pos3_nosub.png","5_pos3_sub.png","psycho","27","27","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","927.9461000114679","2306.24910001643","1050.8953999960795","NA","927.9461000114679","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","28","2","psycho","The boy will bounce the ball","1024","2","24000","-16","experiment","6","even","3","446854.4358999934","444011.16390002426","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","439988.06380003225","444011.1114999745","439792.3324999865","NA","130728.6049000686","NA","NA","438863.28940000385","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","446873.66899999324","NA","8041.178900049999","439972.9584000306","438853.88060007244","438863.1658999948","444030.277700047","443988.3834000211","174912.29890007526","439972.21400006674","5422.742500086315","3000","SceneViewing","27","67170.10970041156","27","1920"
"100","100","33_n.wav","2439","2439","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","28","28","0","0","0","0","NA","28","28","28","NA","0","NA","NA","28","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","28","NA","0","28","28","28","28","28","0","28","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","33","34_pos4_nosub.png","34_pos4_sub.png","psycho","28","28","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1145.2339999377728","2306.24910001643","1050.8953999960795","NA","1145.2339999377728","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","29","2","psycho","The boy will open the suitcase","1024","2","24000","-16","experiment","6","even","4","455454.7277999809","452275.8326000767","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","448252.5254000211","452275.77649999876","448048.2533000177","NA","130728.6049000686","NA","NA","446902.11550006643","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","455473.6161000328","NA","8041.178900049999","448238.9480000129","446892.454200075","446902.0222000545","452295.4822999891","452253.001700039","174912.29890007526","448237.83530003857","5422.742500086315","3000","SceneViewing","28","68315.34370034933","28","1920"
"100","100","35_n.wav","2427","2427","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","29","29","0","0","0","0","NA","29","29","29","NA","0","NA","NA","29","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","29","NA","0","29","29","29","29","29","0","29","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","35","36_pos2_nosub.png","36_pos2_sub.png","psycho","29","29","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","2094.0602000337094","2306.24910001643","1050.8953999960795","NA","2094.0602000337094","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","30","2","psycho","The girl will squeeze the mascara","1024","2","24000","-16","experiment","6","even","2","465134.75960004143","461847.6219000295","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","457822.5515000522","461847.51360001974","457584.4055999769","NA","130728.6049000686","NA","NA","455489.2983000027","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","465154.427499976","NA","8041.178900049999","457807.6611000579","455479.10250001587","455489.19420002494","461867.0387000311","461822.8131000651","174912.29890007526","457807.22160008736","5422.742500086315","3000","SceneViewing","29","70409.40390038304","29","1920"
"100","100","46_n.wav","2378","2378","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","30","30","0","0","0","0","NA","30","30","30","NA","0","NA","NA","30","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","30","NA","0","30","30","30","30","30","0","30","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","46","47_pos1_nosub.png","47_pos1_sub.png","psycho","30","30","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","945.4462999710813","2306.24910001643","1050.8953999960795","NA","945.4462999710813","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","31","2","psycho","The musician will move the violin","1024","2","24000","-16","experiment","6","even","1","473884.52850002795","470346.89679997973","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","466322.1269000787","470346.8457000563","466120.1608000556","NA","130728.6049000686","NA","NA","465173.90070005786","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","473904.39839998726","NA","8041.178900049999","466307.61590006296","465164.25899998285","465173.81890001707","470366.45750002936","470322.3692000611","174912.29890007526","466307.0619000355","5422.742500086315","3000","SceneViewing","30","71354.85020035412","30","1920"
"100","100","25_n.wav","2343","2343","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","31","31","0","0","0","0","NA","31","31","31","NA","0","NA","NA","31","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","31","NA","0","31","31","31","31","31","0","31","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","25","26_pos4_nosub.png","26_pos4_sub.png","psycho","31","31","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1278.9204999571666","2306.24910001643","1050.8953999960795","NA","1278.9204999571666","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","32","2","psycho","The man will move the canvas","1024","2","24000","-16","experiment","6","even","4","482434.5915000886","479422.24930005614","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","475398.0998999905","479422.18220001087","475200.3999000881","NA","130728.6049000686","NA","NA","473920.3522000462","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","482454.4768000487","NA","8041.178900049999","475382.58810003754","473910.9392000828","473920.1689000474","479441.33469997905","479398.21750007104","174912.29890007526","475382.28790008","5422.742500086315","3000","SceneViewing","31","72633.77070031129","31","1920"
"100","100","32_n.wav","2304","2304","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","32","32","0","0","0","0","NA","32","32","32","NA","0","NA","NA","32","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","32","NA","0","32","32","32","32","32","0","32","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","32","33_pos3_nosub.png","33_pos3_sub.png","psycho","32","32","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1096.0427999962121","2306.24910001643","1050.8953999960795","NA","1096.0427999962121","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","33","2","psycho","The woman will carry the beer","1024","2","24000","-16","experiment","6","even","3","490754.7168000601","487808.37580002844","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","483783.69399998337","487808.32269997336","483584.31000006385","NA","130728.6049000686","NA","NA","482487.3226999771","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","490774.1083999863","NA","8041.178900049999","483770.1277000597","482477.39340004046","482487.20480001066","487827.3379000602","487784.04280007817","174912.29890007526","483769.6622000076","5422.742500086315","3000","SceneViewing","32","73729.8135003075","32","1920"
"100","100","23_r.wav","2258","2258","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","33","33","0","0","0","0","NA","33","33","33","NA","0","NA","NA","33","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","33","NA","0","33","33","33","33","33","0","33","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","23","24_pos2_nosub.png","24_pos2_sub.png","psycho","33","33","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","792.518200003542","2306.24910001643","1050.8953999960795","NA","792.518200003542","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","34","2","psycho","The girl will knit the scarf","1024","2","24000","-16","experiment","6","even","2","498624.56420005765","495800.99540005904","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","491777.2551000817","495800.9468000382","491584.8770000739","NA","130728.6049000686","NA","NA","490790.8576000482","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","498643.91430001706","NA","8041.178900049999","491763.29660008196","490780.196000007","490790.74590001255","495820.11159998365","495777.8568000067","174912.29890007526","491762.82800000627","5422.742500086315","3000","SceneViewing","33","74522.33170031104","33","1920"
